,Acc_row_ELBM,Acc_row_SELBM,ARI_row_ELBM,ARI_row_SELBM,ICAS_ELBM,ICAS_SELBM,runtime_ELBM,runtime_SELBM
28,0.3494736842105263,0.6126315789473684,0.25255062909437637,0.4210369167063776,0.5641486800804036,0.34368998527192346,0.2433070999999991,0.2713068000000014
29,0.52,0.6463157894736842,0.3878998313496265,0.6039626843078477,0.6302427078376792,0.30088425118490914,0.28196070000000617,0.41405359999999547
30,0.68,0.72,0.4537543249533467,0.5858236011547762,0.6470358349728745,0.32893590498175834,0.2688803000000064,0.30268530000000027
31,0.4421052631578947,0.8421052631578947,0.31617994242931075,0.6213811467252777,0.5308717927753029,0.33639221459157476,0.2764564000000007,0.3045378999999997
32,0.3894736842105263,0.4631578947368421,0.2998193268578099,0.5087742478038965,0.5598330968128769,0.2814219102143647,0.2665311000000017,0.32199679999999375
33,0.37684210526315787,0.6589473684210526,0.7126740217400745,0.4295483568481371,0.5094365653465207,0.3363152532373389,0.27604929999999683,0.39626559999999955
34,0.47157894736842104,0.48210526315789476,0.37812336694683657,0.6063966242289391,0.6071825758290822,0.3104791986497605,0.2798170999999954,0.29966399999999993
35,0.4126315789473684,0.7178947368421053,0.5100777263986758,0.5069051453378131,0.5887635007477201,0.334095195773869,0.2816539999999961,0.3064005000000023
36,0.5157894736842106,0.7221052631578947,0.25063484792101276,0.4733653098378404,0.4624592129495084,0.40116949702153765,0.2512511999999987,0.3086075000000008
37,0.6484210526315789,0.8084210526315789,0.3184247864937838,0.5904680033052878,0.5981759160924318,0.321997757899086,0.27097349999999665,0.3412957999999975
38,0.6357894736842106,0.6863157894736842,0.4748852464915852,0.4537391145283071,0.5832923083677738,0.33467294384999424,0.304594299999998,0.3129501000000019
39,0.4189473684210526,0.5663157894736842,0.7076661494210637,0.4002315905897183,0.6121112493518305,0.4288310454542017,0.28337199999999996,0.3157621000000006
40,0.8610526315789474,0.5494736842105263,0.6732023945032357,0.6247881420947533,0.643982465113582,0.31691907426166066,0.2691907000000029,0.3200020999999964
41,0.3705263157894737,0.7368421052631579,0.3467942813965787,0.4892608271798416,0.6139009763454054,0.3080658214438532,0.2687878999999995,0.30780169999999885
42,0.32421052631578945,0.45263157894736844,0.3671632726242483,0.3017697859789883,0.591105827349116,0.3727813163765661,0.3742574999999988,0.29194710000000157
43,0.37894736842105264,0.68,0.2546036855974499,0.5044510732944124,0.5344992494540929,0.3013512962449407,0.275394299999995,0.30959179999999975
44,0.7073684210526315,0.5831578947368421,0.4703047156552448,0.5502526786670281,0.608673562800096,0.3471870320692276,0.25626009999999866,0.3099028999999973
45,0.5642105263157895,0.40842105263157896,0.44086097570399296,0.2994315436532688,0.629815393171602,0.3307855468846499,0.33068779999999975,0.3468733999999998
46,0.49473684210526314,0.4694736842105263,0.44430834905215305,0.2757089133259955,0.641256475933062,0.3883672022325175,0.3633396000000033,0.32170229999999833
47,0.4126315789473684,0.8378947368421052,0.46209680622742627,0.62798882902841,0.6328671792314251,0.2988987712923648,0.26561180000000206,0.30947969999999714
48,0.5052631578947369,0.7115789473684211,0.4953657959322496,0.4482584283486348,0.5977984599123722,0.39477233789437155,0.29129389999999944,0.29028500000000435
49,0.42526315789473684,0.7136842105263158,0.2787091792026791,0.5020334550319961,0.593145926465886,0.3004229763799186,0.2727004999999991,0.3098897000000065
50,0.6421052631578947,0.6252631578947369,0.43000157589289734,0.6086267536571335,0.6309786430550434,0.30220032264863594,0.28152370000000104,0.37795810000000074
51,0.5978947368421053,0.5326315789473685,0.35953249255665065,0.6228969484516147,0.5783607361352774,0.3151436329513051,0.28948330000000055,0.3522322000000031
52,0.4884210526315789,0.6757894736842105,0.3793299522204998,0.5312225052726112,0.5800621927732692,0.3349792234235704,0.2745812000000001,0.3017226999999991
53,0.40842105263157896,0.6189473684210526,0.25178401199142547,0.4938973355887035,0.60892394009498,0.3368691862737068,0.27175850000000423,0.30360600000000204
54,0.6778947368421052,0.38105263157894737,0.46538135230939404,0.24161171961511632,0.5715838435478354,0.365208836948602,0.266461299999996,0.43385090000000304
55,0.7726315789473684,0.7473684210526316,0.5593751144435598,0.4997503319276637,0.6580724518267229,0.40362667317950784,0.2474655000000041,0.3403602999999933
56,0.6294736842105263,0.6,0.49152242011532016,0.4236262703582551,0.5749744262373058,0.4211956026139095,0.28387140000000244,0.3019311999999985
57,0.52,0.43157894736842106,0.5230932768077332,0.2884642985144197,0.5881150824163441,0.3546943268833631,0.29272470000000084,0.3141606999999951
58,0.6336842105263157,0.8084210526315789,0.3420127529086761,0.5966142587154433,0.5866605554381824,0.3573798820103061,0.27266949999999923,0.411420200000002
59,0.33473684210526317,0.6968421052631579,0.669095558683701,0.4470249012906239,0.5693360242294893,0.2992818607256943,0.27972640000000126,0.31354470000000134
60,0.38105263157894737,0.5221052631578947,0.4148877052117613,0.44448561087537547,0.6141180800981472,0.43870956174371273,0.28454909999999956,0.3085072000000011
61,0.2673684210526316,0.47578947368421054,0.2550081254347592,0.33033336699307914,0.6140058349934128,0.37344779299364145,0.2805767999999986,0.31383519999999976
62,0.7305263157894737,0.8378947368421052,0.4298488880571869,0.6275082409712277,0.5958814816323974,0.32931721023621724,0.2747474999999966,0.3184457999999992
63,0.3894736842105263,0.4926315789473684,0.2692121972882029,0.4578651981448484,0.5580363668008874,0.33473327630472605,0.3544392000000016,0.31228209999999734
64,0.25894736842105265,0.5305263157894737,0.24042782231662027,0.5432540659909455,0.5972108179572958,0.3114632459102686,0.24710170000000176,0.3009229000000033
65,0.48210526315789476,0.5136842105263157,0.38379054069170615,0.6163162980421081,0.6453476706819841,0.2994933635413904,0.26129660000000143,0.3171508000000003
66,0.7305263157894737,0.64,0.45520411347668815,0.4844589463933485,0.6086942665537516,0.3494020959243377,0.2778624999999977,0.2986538999999979
67,0.391578947368421,0.7936842105263158,0.4853519921907593,0.5965197933559246,0.5930499928067385,0.35505881907076314,0.3433232000000004,0.27275369999999555
68,0.47157894736842104,0.8105263157894737,0.4744795865710367,0.5735252712225868,0.6341547613839023,0.3201002776356448,0.2950420999999963,0.3139134999999982
69,0.49894736842105264,0.8084210526315789,0.36328602560394996,0.5684178756912741,0.5795673894462665,0.3617719109478102,0.28911000000000087,0.3105155999999951
70,0.7936842105263158,0.5663157894736842,0.5744579167061611,0.5430150648397861,0.640620457227911,0.32351078304342107,0.2897984999999963,0.2930769999999967
71,0.29894736842105263,0.7663157894736842,0.3734659123495094,0.5581013536218111,0.5776349545739391,0.3407759318964917,0.3508950000000013,0.34418009999999555
72,0.5957894736842105,0.5221052631578947,0.3610256206806068,0.5882541641014193,0.6281941823653793,0.3079834256687458,0.2583310000000054,0.3134952999999996
73,0.3957894736842105,0.42526315789473684,0.4248972968056474,0.2862967623303837,0.5796107081736674,0.3674873051338895,0.2879726999999974,0.40347750000000104
74,0.31157894736842107,0.7010526315789474,0.26537320020345345,0.4476206057341057,0.5184511107706197,0.3973113101989734,0.26726039999999784,0.31824900000000156
75,0.42947368421052634,0.37894736842105264,0.4052855945252381,0.40695505556630884,0.565670762111018,0.3082373831222251,0.26098609999999667,0.3788710999999978
76,0.5915789473684211,0.4905263157894737,0.5223660515501359,0.31047873346852234,0.5739519686121979,0.33444938826932935,0.28167450000000116,0.31323639999999386
77,0.3431578947368421,0.728421052631579,0.5226781778481476,0.5250067533233634,0.5822555844108761,0.34652747579108056,0.2782763000000017,0.3031325000000038
78,0.32210526315789473,0.5557894736842105,0.2954534451648478,0.5989652931450817,0.5338984201260626,0.33183990045428674,0.27321400000000295,0.28519130000000104
79,0.35578947368421054,0.8378947368421052,0.5033126466347944,0.6206859027686529,0.6105139301542454,0.3039247642028562,0.24737520000000046,0.3818495000000013
80,0.4421052631578947,0.5073684210526316,0.3937429986817597,0.504304213225573,0.6000236924874074,0.33169477819775056,0.28713030000000117,0.3168413000000072
81,0.35578947368421054,0.6947368421052632,0.5183006074395707,0.3930339841352837,0.5841047433945961,0.39995128768408544,0.29605899999999963,0.3052005000000122
82,0.8084210526315789,0.5831578947368421,0.5809799026724275,0.5323776568127288,0.6184440669289204,0.34795063247646685,0.2720585,0.31891410000000064
83,0.6778947368421052,0.7410526315789474,0.41615765773914726,0.499900663209842,0.5673466231580603,0.34982134086094036,0.28936649999999986,0.4193149000000034
84,0.6968421052631579,0.49473684210526314,0.43629477319483484,0.6380046513453067,0.5348703207091823,0.29213116772914416,0.2840242999999987,0.31418159999999773
85,0.4378947368421053,0.68,0.6561700116684467,0.43682909221139155,0.6216767609310423,0.3732001545263768,0.27255549999999573,0.3009003999999891
86,0.8042105263157895,0.6210526315789474,0.6214653042428583,0.42646139111893183,0.6268385977464046,0.4250906635144172,0.293217999999996,0.29855289999999
87,0.5157894736842106,0.8147368421052632,0.47433640527970605,0.5963558688487895,0.584958419075653,0.3087925066519515,0.2681208000000055,0.42562139999999715
88,0.3873684210526316,0.8694736842105263,0.4590326509646126,0.7148567687301648,0.5745833788078194,0.28658318167492675,0.29342839999999626,0.3011892999999901
89,0.3136842105263158,0.8568421052631578,0.4248978891469936,0.6539115298764507,0.6155680437329709,0.29938507507475937,0.27505030000000374,0.2912081999999998
90,0.4231578947368421,0.35368421052631577,0.46175327173301045,0.2962257876006158,0.5893854224580455,0.33389403404197654,0.29017349999999453,0.3112557000000038
91,0.35157894736842105,0.6926315789473684,0.4953754608326543,0.5322524020767458,0.5936925669732618,0.3401815800766963,0.2550689999999918,0.29652079999999614
92,0.8231578947368421,0.6189473684210526,0.5822390593910101,0.5227072051340352,0.6067668155320709,0.341402905794807,0.3577858999999961,0.3009133999999989
93,0.6610526315789473,0.6442105263157895,0.5245528072531176,0.4804746876989877,0.5788685117746987,0.34148436075384836,0.2894869,0.316392399999998
94,0.29473684210526313,0.52,0.2521015502466902,0.433313596630616,0.6571834862381843,0.3708666364899459,0.2952386000000047,0.31432410000000743
95,0.7536842105263157,0.4884210526315789,0.49069785284918965,0.598960510731199,0.6198158421743181,0.31632975350394543,0.3039273000000122,0.3255221000000006
96,0.7726315789473684,0.5578947368421052,0.5130725311416393,0.32764352469512587,0.5939719132053328,0.3775675403112675,0.3698120999999901,0.30893999999999266
97,0.3157894736842105,0.7494736842105263,0.2064086379647953,0.5150145557790353,0.61825598552164,0.3066646257074602,0.250832299999999,0.3143671999999924
98,0.35578947368421054,0.8547368421052631,0.23546870538004372,0.7341828526256028,0.6309234174690552,0.2991544662877665,0.28683610000000215,0.30156470000000013
99,0.6926315789473684,0.7936842105263158,0.5519400187341854,0.5897420020775082,0.6108720300988673,0.2947010879971436,0.28992380000001106,0.3437961999999999
